"level","parent","Topic / Item","Count","Average","Min val","Max val","Rate (ms)","Percent","Burst rate","Burst start",
1,"/Source IPv4 Addresses","185.235.85.35",15,,,,0.0000,0.03%,0.0600,1432.850
1,"/Source IPv4 Addresses","185.26.182.111",10,,,,0.0000,0.02%,0.0300,32.419
1,"/Source IPv4 Addresses","185.26.182.112",55,,,,0.0000,0.10%,0.1600,30.805
1,"/Source IPv4 Addresses","192.0.77.48",24,,,,0.0000,0.04%,0.1600,31.629
1,"/Source IPv4 Addresses","192.184.69.180",12,,,,0.0000,0.02%,0.0400,1434.015
1,"/Source IPv4 Addresses","192.184.69.219",17,,,,0.0000,0.03%,0.0300,212.552
1,"/Source IPv4 Addresses","192.184.69.227",16,,,,0.0000,0.03%,0.0400,232.274
1,"/Source IPv4 Addresses","192.229.211.36",22,,,,0.0000,0.04%,0.1100,1425.594
1,"/Source IPv4 Addresses","192.237.143.72",62,,,,0.0000,0.11%,0.3000,204.002
1,"/Source IPv4 Addresses","192.35.249.120",20,,,,0.0000,0.03%,0.0800,209.422
1,"/Source IPv4 Addresses","195.181.169.26",17,,,,0.0000,0.03%,0.0800,1440.727
1,"/Source IPv4 Addresses","198.148.27.140",21,,,,0.0000,0.04%,0.0700,208.534
1,"/Source IPv4 Addresses","199.127.204.142",28,,,,0.0000,0.05%,0.0500,208.389
1,"/Source IPv4 Addresses","199.166.6.111",2,,,,0.0000,0.00%,0.0100,2687.095
1,"/Source IPv4 Addresses","199.187.193.178",12,,,,0.0000,0.02%,0.0600,209.112
1,"/Source IPv4 Addresses","199.38.167.129",20,,,,0.0000,0.03%,0.0700,210.068
1,"/Source IPv4 Addresses","2.22.246.113",37,,,,0.0000,0.06%,0.0400,204.685
1,"/Source IPv4 Addresses","20.140.56.69",9,,,,0.0000,0.02%,0.0500,98.169
1,"/Source IPv4 Addresses","20.36.253.92",21,,,,0.0000,0.04%,0.0400,1430.731
1,"/Source IPv4 Addresses","202.241.208.52",12,,,,0.0000,0.02%,0.0400,208.705
1,"/Source IPv4 Addresses","204.154.111.130",135,,,,0.0000,0.24%,0.2800,210.070
1,"/Source IPv4 Addresses","204.44.192.57",3,,,,0.0000,0.01%,0.0200,2086.373
1,"/Source IPv4 Addresses","204.79.197.200",59,,,,0.0000,0.10%,0.1100,876.830
1,"/Source IPv4 Addresses","204.79.197.203",106,,,,0.0000,0.18%,0.3200,1425.066
1,"/Source IPv4 Addresses","205.180.85.169",15,,,,0.0000,0.03%,0.0600,239.753
1,"/Source IPv4 Addresses","208.185.50.80",16,,,,0.0000,0.03%,0.0600,212.349
1,"/Source IPv4 Addresses","208.185.50.90",117,,,,0.0000,0.20%,0.1800,213.150
1,"/Source IPv4 Addresses","208.185.50.98",43,,,,0.0000,0.07%,0.1300,205.826
1,"/Source IPv4 Addresses","208.50.94.55",3,,,,0.0000,0.01%,0.0200,2129.315
1,"/Source IPv4 Addresses","208.68.152.4",11,,,,0.0000,0.02%,0.0200,1697.354
1,"/Source IPv4 Addresses","208.80.154.224",301,,,,0.0001,0.52%,0.8700,1380.302
1,"/Source IPv4 Addresses","208.80.154.240",126,,,,0.0000,0.22%,0.5100,1380.305
1,"/Source IPv4 Addresses","209.15.36.36",37,,,,0.0000,0.06%,0.0800,214.229
1,"/Source IPv4 Addresses","216.239.32.21",27,,,,0.0000,0.05%,0.0500,1429.427
1,"/Source IPv4 Addresses","220.158.200.181",8,,,,0.0000,0.01%,0.0300,171.495
1,"/Source IPv4 Addresses","23.14.171.220",11,,,,0.0000,0.02%,0.0400,1081.460
1,"/Source IPv4 Addresses","23.15.54.44",9,,,,0.0000,0.02%,0.0400,2863.433
1,"/Source IPv4 Addresses","23.194.2.194",17,,,,0.0000,0.03%,0.0800,1427.044
1,"/Source IPv4 Addresses","23.204.255.113",64,,,,0.0000,0.11%,0.0600,30.961
1,"/Source IPv4 Addresses","23.21.193.169",18,,,,0.0000,0.03%,0.0800,26.991
1,"/Source IPv4 Addresses","23.212.38.217",10,,,,0.0000,0.02%,0.0400,1506.332
1,"/Source IPv4 Addresses","23.3.169.77",10,,,,0.0000,0.02%,0.0500,1145.520
1,"/Source IPv4 Addresses","23.40.62.10",34,,,,0.0000,0.06%,0.2000,202.959
1,"/Source IPv4 Addresses","23.40.62.19",24,,,,0.0000,0.04%,0.0400,261.209
1,"/Source IPv4 Addresses","23.46.238.168",13,,,,0.0000,0.02%,0.0800,1432.588
1,"/Source IPv4 Addresses","23.46.238.170",30,,,,0.0000,0.05%,0.0600,1431.137
1,"/Source IPv4 Addresses","23.46.238.216",11,,,,0.0000,0.02%,0.0300,203.249
1,"/Source IPv4 Addresses","23.46.238.226",322,,,,0.0001,0.56%,0.5700,1425.551
1,"/Source IPv4 Addresses","23.5.131.119",27,,,,0.0000,0.05%,0.0600,210.105
1,"/Source IPv4 Addresses","23.5.133.212",62,,,,0.0000,0.11%,0.0900,1433.903
1,"/Source IPv4 Addresses","23.50.228.50",14,,,,0.0000,0.02%,0.0500,28.380
1,"/Source IPv4 Addresses","23.65.250.43",21,,,,0.0000,0.04%,0.0600,1113.461
1,"/Source IPv4 Addresses","23.67.95.7",10,,,,0.0000,0.02%,0.0600,1443.020
1,"/Source IPv4 Addresses","23.92.190.68",15,,,,0.0000,0.03%,0.0700,209.466
1,"/Source IPv4 Addresses","23.98.151.170",43,,,,0.0000,0.07%,0.0800,1424.737
1,"/Source IPv4 Addresses","3.217.52.69",30,,,,0.0000,0.05%,0.0800,1429.933
1,"/Source IPv4 Addresses","3.218.25.123",14,,,,0.0000,0.02%,0.0800,262.034
1,"/Source IPv4 Addresses","3.218.90.66",34,,,,0.0000,0.06%,0.0900,1431.087
1,"/Source IPv4 Addresses","3.221.69.200",14,,,,0.0000,0.02%,0.0300,204.763
1,"/Source IPv4 Addresses","3.223.1.141",10,,,,0.0000,0.02%,0.0800,262.032
1,"/Source IPv4 Addresses","3.234.8.37",11,,,,0.0000,0.02%,0.0400,240.444
1,"/Source IPv4 Addresses","3.86.126.62",5,,,,0.0000,0.01%,0.0200,204.453
1,"/Source IPv4 Addresses","31.13.66.19",120,,,,0.0000,0.21%,0.7500,204.710
1,"/Source IPv4 Addresses","31.13.66.35",27,,,,0.0000,0.05%,0.0800,205.120
1,"/Source IPv4 Addresses","34.107.156.205",44,,,,0.0000,0.08%,0.2800,204.523
1,"/Source IPv4 Addresses","34.197.192.192",9,,,,0.0000,0.02%,0.0300,1439.737
1,"/Source IPv4 Addresses","34.201.195.17",17,,,,0.0000,0.03%,0.0500,209.140
1,"/Source IPv4 Addresses","34.225.35.205",16,,,,0.0000,0.03%,0.0800,208.545
1,"/Source IPv4 Addresses","34.232.238.14",11,,,,0.0000,0.02%,0.0300,207.290
1,"/Source IPv4 Addresses","34.233.149.156",14,,,,0.0000,0.02%,0.0800,207.945
1,"/Source IPv4 Addresses","34.95.72.65",15,,,,0.0000,0.03%,0.0900,261.956
1,"/Source IPv4 Addresses","34.96.87.211",20,,,,0.0000,0.03%,0.0600,230.521
1,"/Source IPv4 Addresses","34.98.72.95",255,,,,0.0001,0.44%,0.8300,207.211
1,"/Source IPv4 Addresses","35.153.223.8",13,,,,0.0000,0.02%,0.0600,209.471
1,"/Source IPv4 Addresses","35.169.43.149",15,,,,0.0000,0.03%,0.0700,209.201
1,"/Source IPv4 Addresses","35.174.108.79",19,,,,0.0000,0.03%,0.0600,208.329
1,"/Source IPv4 Addresses","35.186.239.238",17,,,,0.0000,0.03%,0.1100,270.068
1,"/Source IPv4 Addresses","35.190.29.196",18,,,,0.0000,0.03%,0.0900,206.177
1,"/Source IPv4 Addresses","35.190.45.73",10,,,,0.0000,0.02%,0.0500,205.272
1,"/Source IPv4 Addresses","35.190.45.8",9,,,,0.0000,0.02%,0.0500,205.330
1,"/Source IPv4 Addresses","35.190.59.101",23,,,,0.0000,0.04%,0.1300,204.300
1,"/Source IPv4 Addresses","35.190.62.200",105,,,,0.0000,0.18%,0.3400,207.359
1,"/Source IPv4 Addresses","35.190.91.160",20,,,,0.0000,0.03%,0.0600,204.465
1,"/Source IPv4 Addresses","35.201.67.47",22,,,,0.0000,0.04%,0.0700,204.174
1,"/Source IPv4 Addresses","35.201.69.19",12,,,,0.0000,0.02%,0.0700,205.362
1,"/Source IPv4 Addresses","35.207.24.140",54,,,,0.0000,0.09%,0.1000,209.970
1,"/Source IPv4 Addresses","35.211.114.141",49,,,,0.0000,0.09%,0.1300,1433.117
1,"/Source IPv4 Addresses","35.211.118.13",17,,,,0.0000,0.03%,0.0800,209.295
1,"/Source IPv4 Addresses","35.211.141.197",16,,,,0.0000,0.03%,0.0900,239.847
1,"/Source IPv4 Addresses","35.211.168.6",39,,,,0.0000,0.07%,0.0500,1438.913
1,"/Source IPv4 Addresses","35.211.99.204",60,,,,0.0000,0.10%,0.0800,214.235
1,"/Source IPv4 Addresses","35.222.85.5",5,,,,0.0000,0.01%,0.0300,299.926
1,"/Source IPv4 Addresses","35.224.99.156",10,,,,0.0000,0.02%,0.0400,0.127
1,"/Source IPv4 Addresses","35.227.229.34",35,,,,0.0000,0.06%,0.2200,206.914
1,"/Source IPv4 Addresses","35.227.97.153",20,,,,0.0000,0.03%,0.0700,212.421
1,"/Source IPv4 Addresses","35.241.8.149",77,,,,0.0000,0.13%,0.1000,213.013
1,"/Source IPv4 Addresses","35.244.140.139",156,,,,0.0001,0.27%,0.1400,206.491
1,"/Source IPv4 Addresses","37.228.108.132",29,,,,0.0000,0.05%,0.0700,30.037
1,"/Source IPv4 Addresses","37.228.108.133",20,,,,0.0000,0.03%,0.0600,541.197
1,"/Source IPv4 Addresses","38.111.141.32",9,,,,0.0000,0.02%,0.0200,1697.729
1,"/Source IPv4 Addresses","38.133.127.127",10,,,,0.0000,0.02%,0.0400,205.153
1,"/Source IPv4 Addresses","38.67.14.232",15,,,,0.0000,0.03%,0.0600,262.159
1,"/Source IPv4 Addresses","38.67.14.233",19,,,,0.0000,0.03%,0.0500,239.731
1,"/Source IPv4 Addresses","40.79.66.209",16,,,,0.0000,0.03%,0.0500,1146.042
1,"/Source IPv4 Addresses","40.85.224.10",9,,,,0.0000,0.02%,0.0600,98.112
1,"/Source IPv4 Addresses","40.90.137.126",17,,,,0.0000,0.03%,0.0400,1430.505
1,"/Source IPv4 Addresses","40.97.190.2",77,,,,0.0000,0.13%,0.0400,2852.191
1,"/Source IPv4 Addresses","45.35.192.162",8,,,,0.0000,0.01%,0.0600,270.062
1,"/Source IPv4 Addresses","50.112.24.71",44,,,,0.0000,0.08%,0.0600,206.670
1,"/Source IPv4 Addresses","50.116.194.21",27,,,,0.0000,0.05%,0.0400,214.349
1,"/Source IPv4 Addresses","50.16.140.241",12,,,,0.0000,0.02%,0.0400,1436.705
1,"/Source IPv4 Addresses","50.31.142.191",24,,,,0.0000,0.04%,0.0600,1436.239
1,"/Source IPv4 Addresses","51.178.20.139",11,,,,0.0000,0.02%,0.0300,209.179
1,"/Source IPv4 Addresses","52.0.241.166",17,,,,0.0000,0.03%,0.0700,214.249
1,"/Source IPv4 Addresses","52.109.8.19",23,,,,0.0000,0.04%,0.1700,647.181
1,"/Source IPv4 Addresses","52.109.88.35",6,,,,0.0000,0.01%,0.0200,2447.168
1,"/Source IPv4 Addresses","52.11.143.45",16,,,,0.0000,0.03%,0.0300,202.260
1,"/Source IPv4 Addresses","52.167.249.196",33,,,,0.0000,0.06%,0.0800,1047.938
1,"/Source IPv4 Addresses","52.168.140.71",24,,,,0.0000,0.04%,0.0500,1446.215
1,"/Source IPv4 Addresses","52.17.223.107",15,,,,0.0000,0.03%,0.0300,201.703
1,"/Source IPv4 Addresses","52.179.129.229",13,,,,0.0000,0.02%,0.0800,1432.700
1,"/Source IPv4 Addresses","52.20.172.27",61,,,,0.0000,0.11%,0.0800,203.827
1,"/Source IPv4 Addresses","52.204.76.247",16,,,,0.0000,0.03%,0.1000,209.384
1,"/Source IPv4 Addresses","52.206.164.178",44,,,,0.0000,0.08%,0.1200,208.267
1,"/Source IPv4 Addresses","52.230.222.68",56,,,,0.0000,0.10%,0.1000,1.510
1,"/Source IPv4 Addresses","52.36.210.126",12,,,,0.0000,0.02%,0.0400,201.898
1,"/Source IPv4 Addresses","52.4.213.223",47,,,,0.0000,0.08%,0.1000,1432.403
1,"/Source IPv4 Addresses","52.44.53.247",11,,,,0.0000,0.02%,0.0800,208.396
1,"/Source IPv4 Addresses","52.46.130.13",40,,,,0.0000,0.07%,0.0900,207.531
1,"/Source IPv4 Addresses","52.5.116.44",15,,,,0.0000,0.03%,0.0800,209.420
1,"/Source IPv4 Addresses","52.5.220.227",15,,,,0.0000,0.03%,0.0900,210.108
1,"/Source IPv4 Addresses","52.54.122.125",15,,,,0.0000,0.03%,0.0700,239.747
1,"/Source IPv4 Addresses","52.54.163.37",26,,,,0.0000,0.05%,0.0900,205.821
1,"/Source IPv4 Addresses","52.7.118.19",11,,,,0.0000,0.02%,0.0200,207.860
1,"/Source IPv4 Addresses","52.71.205.50",23,,,,0.0000,0.04%,0.1500,1428.407
1,"/Source IPv4 Addresses","52.86.24.11",10,,,,0.0000,0.02%,0.0300,205.671
1,"/Source IPv4 Addresses","52.86.81.64",16,,,,0.0000,0.03%,0.0600,208.543
1,"/Source IPv4 Addresses","52.94.218.7",17,,,,0.0000,0.03%,0.0600,209.290
1,"/Source IPv4 Addresses","54.145.134.104",26,,,,0.0000,0.05%,0.0700,1433.628
1,"/Source IPv4 Addresses","54.149.187.246",20,,,,0.0000,0.03%,0.0500,1432.924
1,"/Source IPv4 Addresses","54.156.143.229",52,,,,0.0000,0.09%,0.1000,207.955
1,"/Source IPv4 Addresses","54.156.21.12",15,,,,0.0000,0.03%,0.0800,1440.267
1,"/Source IPv4 Addresses","54.172.220.77",29,,,,0.0000,0.05%,0.0500,31.921
1,"/Source IPv4 Addresses","54.173.103.184",46,,,,0.0000,0.08%,0.0900,214.331
1,"/Source IPv4 Addresses","54.173.109.66",18,,,,0.0000,0.03%,0.0800,207.024
1,"/Source IPv4 Addresses","54.175.87.114",47,,,,0.0000,0.08%,0.0700,208.934
1,"/Source IPv4 Addresses","54.200.38.12",11,,,,0.0000,0.02%,0.0300,208.427
1,"/Source IPv4 Addresses","54.208.15.78",16,,,,0.0000,0.03%,0.0600,209.224
1,"/Source IPv4 Addresses","54.210.123.229",14,,,,0.0000,0.02%,0.0700,1436.994
1,"/Source IPv4 Addresses","54.249.129.115",22,,,,0.0000,0.04%,0.0800,1437.656
1,"/Source IPv4 Addresses","54.36.108.120",733,,,,0.0003,1.28%,0.1400,2838.580
1,"/Source IPv4 Addresses","54.81.248.244",16,,,,0.0000,0.03%,0.1000,210.559
1,"/Source IPv4 Addresses","54.84.246.210",19,,,,0.0000,0.03%,0.0700,209.024
1,"/Source IPv4 Addresses","54.88.158.139",16,,,,0.0000,0.03%,0.0800,1437.244
1,"/Source IPv4 Addresses","61.47.43.240",17,,,,0.0000,0.03%,0.0200,2853.052
1,"/Source IPv4 Addresses","64.202.112.127",21,,,,0.0000,0.04%,0.0500,1433.653
1,"/Source IPv4 Addresses","64.29.151.102",11,,,,0.0000,0.02%,0.0200,2084.194
1,"/Source IPv4 Addresses","64.38.119.27",20,,,,0.0000,0.03%,0.0700,1432.989
1,"/Source IPv4 Addresses","64.74.236.95",20,,,,0.0000,0.03%,0.0600,209.481
1,"/Source IPv4 Addresses","65.158.180.138",68,,,,0.0000,0.12%,0.2500,202.459
1,"/Source IPv4 Addresses","65.55.44.109",19,,,,0.0000,0.03%,0.0500,1684.703
